Data Medicao,"TEMPERATURA MEDIA, MENSAL (AUT)(°C)",Nome,Codigo Estacao,Latitude,Longitude
3/31/2019,24.095098, IBITINGA, A811,"-2,185,555,555","-4,879,972,221"
4/30/2019,23.425278, IBITINGA, A812,"-2,185,555,555","-4,879,972,221"
5/31/2019,21.240322, IBITINGA, A813,"-2,185,555,555","-4,879,972,221"
6/30/2019,19.723194, IBITINGA, A814,"-2,185,555,555","-4,879,972,221"
7/31/2019,18.087769, IBITINGA, A815,"-2,185,555,555","-4,879,972,221"
8/31/2019,20.357527, IBITINGA, A816,"-2,185,555,555","-4,879,972,221"
9/30/2019,23.75625, IBITINGA, A817,"-2,185,555,555","-4,879,972,221"
10/31/2019,25.425672, IBITINGA, A818,"-2,185,555,555","-4,879,972,221"
11/30/2019,24.775972, IBITINGA, A819,"-2,185,555,555","-4,879,972,221"
12/31/2019,24.602419, IBITINGA, A820,"-2,185,555,555","-4,879,972,221"
1/31/2020,24.679301, IBITINGA, A821,"-2,185,555,555","-4,879,972,221"
2/29/2020,23.732615, IBITINGA, A822,"-2,185,555,555","-4,879,972,221"
3/31/2020,23.469086, IBITINGA, A823,"-2,185,555,555","-4,879,972,221"
4/30/2020,21.482778, IBITINGA, A824,"-2,185,555,555","-4,879,972,221"
5/31/2020,18.49879, IBITINGA, A825,"-2,185,555,555","-4,879,972,221"
6/30/2020,20.232917, IBITINGA, A826,"-2,185,555,555","-4,879,972,221"
7/31/2020,19.988441, IBITINGA, A827,"-2,185,555,555","-4,879,972,221"
8/31/2020,19.990995, IBITINGA, A828,"-2,185,555,555","-4,879,972,221"
9/30/2020,25.336111, IBITINGA, A829,"-2,185,555,555","-4,879,972,221"
10/31/2020,25.530645, IBITINGA, A830,"-2,185,555,555","-4,879,972,221"
11/30/2020,24.634583, IBITINGA, A831,"-2,185,555,555","-4,879,972,221"
12/31/2020,24.593548, IBITINGA, A832,"-2,185,555,555","-4,879,972,221"
1/31/2021,24.897984, IBITINGA, A833,"-2,185,555,555","-4,879,972,221"
2/28/2021,24.429464, IBITINGA, A834,"-2,185,555,555","-4,879,972,221"
3/31/2021,24.495968, IBITINGA, A835,"-2,185,555,555","-4,879,972,221"
4/30/2021,21.601944, IBITINGA, A836,"-2,185,555,555","-4,879,972,221"
5/31/2021,20.044489, IBITINGA, A837,"-2,185,555,555","-4,879,972,221"
6/30/2021,18.49875, IBITINGA, A838,"-2,185,555,555","-4,879,972,221"
7/31/2021,16.93535, IBITINGA, A839,"-2,185,555,555","-4,879,972,221"
8/31/2021,21.351514, IBITINGA, A840,"-2,185,555,555","-4,879,972,221"
9/30/2021,24.935299, IBITINGA, A841,"-2,185,555,555","-4,879,972,221"
10/31/2021,22.884371, IBITINGA, A842,"-2,185,555,555","-4,879,972,221"
11/30/2021,24.243676, IBITINGA, A843,"-2,185,555,555","-4,879,972,221"
12/31/2021,24.262929, IBITINGA, A844,"-2,185,555,555","-4,879,972,221"
1/31/2022,23.887686, IBITINGA, A845,"-2,185,555,555","-4,879,972,221"
2/28/2022,24.243617, IBITINGA, A846,"-2,185,555,555","-4,879,972,221"
3/31/2022,24.589594, IBITINGA, A847,"-2,185,555,555","-4,879,972,221"
4/30/2022,22.920348, IBITINGA, A848,"-2,185,555,555","-4,879,972,221"
5/31/2022,18.769893, IBITINGA, A849,"-2,185,555,555","-4,879,972,221"
6/30/2022,18.769583, IBITINGA, A850,"-2,185,555,555","-4,879,972,221"
7/31/2022,20.640995, IBITINGA, A851,"-2,185,555,555","-4,879,972,221"
8/31/2022,19.999731, IBITINGA, A852,"-2,185,555,555","-4,879,972,221"
9/30/2022,20.220972, IBITINGA, A853,"-2,185,555,555","-4,879,972,221"
10/31/2022,22.877419, IBITINGA, A854,"-2,185,555,555","-4,879,972,221"
11/30/2022,22.803333, IBITINGA, A855,"-2,185,555,555","-4,879,972,221"
12/31/2022,23.939382, IBITINGA, A856,"-2,185,555,555","-4,879,972,221"
1/31/2023,23.626344, IBITINGA, A857,"-2,185,555,555","-4,879,972,221"
